issue_id,issue_type,priority,description_length,num_comments,time_to_resolve_hours,time_in_progress_hours,lines_added,lines_deleted,lines_updated_est,total_files_changed,num_commits
CALCITE-4841,Improvement,Minor,1275,8,2104.764722222222,,269,128,128,11,1
CALCITE-4839,Task,Major,313,2,2125.1580555555556,,16,1498,16,41,1
CALCITE-4838,Bug,Major,494,3,26549.548055555555,134.40949138888888,626,42,42,11,1
CALCITE-4836,Bug,Major,161,3,42.291111111111114,42.28660055555555,1,1,1,1,1
CALCITE-4835,Bug,Major,23,4,322.53055555555557,322.43332944444444,344,9,9,3,1
CALCITE-4834,Bug,Major,803,4,3.057777777777778,3.0283547222222222,2,2,2,1,1
CALCITE-4830,Improvement,Major,32,2,50.16722222222222,,1303,543,543,78,2
CALCITE-4829,Improvement,Major,0,2,0.49916666666666665,,19,19,19,9,1
CALCITE-4825,Improvement,Major,133,2,25.07888888888889,,108,74,74,19,1
CALCITE-4823,Improvement,Major,1775,2,26.21638888888889,,10,8,8,3,1
CALCITE-4822,Improvement,Major,564,2,2229.808611111111,,139,1,1,8,1
CALCITE-4821,Improvement,Major,463,2,47.18861111111111,,24032,23287,23287,159,1
CALCITE-4819,Bug,Major,285,2,88.01027777777777,87.98974027777778,2,2,2,2,1
CALCITE-4818,Bug,Major,508,9,2275.3191666666667,571.57654,65,5,5,3,1
CALCITE-4817,Bug,Major,690,7,330.3961111111111,,51,51,51,4,2
CALCITE-4811,Bug,Major,3336,5,340.5388888888889,,26,1,1,4,1
CALCITE-4806,Bug,Major,403,9,26804.6075,152.59703,98,0,0,1,1
CALCITE-4805,Bug,Major,919,15,109.66472222222222,103.15297666666667,175,14,14,2,1
CALCITE-4804,Improvement,Major,1766,3,9586.537777777778,,48,0,0,3,1
CALCITE-4802,Bug,Minor,4456,6,7615.830277777778,,13,1,1,2,1
CALCITE-4798,Bug,Major,1920,10,283.28694444444443,,1,2,1,1,1
CALCITE-4796,Bug,Major,586,2,1.0277777777777777,0.4188733333333333,1,1,1,1,1
CALCITE-4795,Bug,Major,1366,4,2474.4377777777777,683.5180538888889,172,113,113,16,2
CALCITE-4793,Bug,Major,644,5,28.476388888888888,,14,1,1,1,1
CALCITE-4790,Improvement,Major,281,8,136.98472222222222,136.6926263888889,1,0,0,1,1
CALCITE-4789,Bug,Major,542,9,19.37527777777778,18.698082499999998,47,21,21,8,1
CALCITE-4787,Improvement,Major,695,25,353.2133333333333,,1224,785,785,140,2
CALCITE-4784,Improvement,Major,1165,4,68.61361111111111,,3,0,0,1,1
CALCITE-4783,Improvement,Major,1532,9,2616.825,,46,7,7,2,1
CALCITE-4779,Improvement,Major,1029,9,282.47222222222223,,29,0,0,2,1
CALCITE-4774,Improvement,Major,1100,7,87.58555555555556,,34,0,0,2,1
CALCITE-4773,Bug,Major,3373,15,258.29833333333335,258.2971855555556,54,20,20,2,1
CALCITE-4772,Bug,Major,3604,11,245.9675,,45,16,16,3,1
CALCITE-4771,Improvement,Major,717,23,13952.406666666666,477.4905483333333,206,170,170,10,1
CALCITE-4768,Improvement,Critical,1059,5,2778.87,173.6410688888889,1503,619,619,23,1
CALCITE-4767,Bug,Minor,244,11,273.6047222222222,269.30813472222223,64,25,25,3,1
CALCITE-4766,Improvement,Minor,185,4,128.8625,,7,14,7,1,1
CALCITE-4762,Bug,Major,160,6,983.2930555555556,52.549083333333336,1,1,1,1,1
CALCITE-4760,Bug,Major,647,5,56.935,50.61944416666667,11,2,2,1,1
CALCITE-4758,Bug,Major,929,12,28652.108333333334,,220,106,106,5,1
CALCITE-4757,Bug,Major,179,13,645.6708333333333,,15,0,0,1,1
CALCITE-4748,Bug,Critical,332,11,185.8075,,284,28,28,5,1
CALCITE-4747,Improvement,Minor,405,8,507.28444444444443,,8,0,0,2,1
CALCITE-4746,Bug,Major,3812,9,7594.912777777778,,14,0,0,2,1
CALCITE-4742,Bug,Major,2526,13,754.1372222222222,,809,85,85,7,1
CALCITE-4741,Bug,Minor,1050,4,96.9675,93.51323833333333,2,2,2,2,1
CALCITE-4740,Bug,Minor,457,11,1383.9516666666666,,27,2,2,2,1
CALCITE-4737,New Feature,Major,37,18,3449.008333333333,,1581,2,2,9,1
CALCITE-4735,Bug,Major,2791,8,1507.4725,,170,33,33,2,1
CALCITE-4734,Bug,Critical,826,8,458.8025,,15,2,2,2,1
CALCITE-4726,Improvement,Blocker,403,6,558.0861111111111,,523,59,59,8,1
CALCITE-4724,Bug,Minor,674,10,85.9675,,22,2,2,2,1
CALCITE-4719,Bug,Major,681,2,1685.8591666666666,,785,112,112,25,2
CALCITE-4716,Bug,Major,1283,3,189.39388888888888,189.39196444444445,30,4,4,2,1
CALCITE-4706,Bug,Major,1302,2,301.55083333333334,,124,22,22,6,1
CALCITE-4704,Improvement,Major,14874,17,3860.432222222222,,74,28,28,4,1
CALCITE-4702,Bug,Major,1110,35,4602.650277777778,,334,4,4,11,1
CALCITE-4700,Bug,Major,562,2,4005.3977777777777,,72,1,1,3,1
CALCITE-4698,Bug,Major,573,9,15549.951388888889,,138,34,34,5,1
CALCITE-4692,Bug,Major,170,4,80.52333333333333,,49,0,0,2,1
CALCITE-4690,Bug,Major,732,2,95.09166666666667,,15,0,0,2,1
CALCITE-4683,Bug,Major,1200,10,5402.232222222222,529.1147547222223,38,1,1,3,1
CALCITE-4675,Bug,Major,1993,3,259.12888888888887,,42,24,24,3,1
CALCITE-4674,Bug,Major,615,2,264.3388888888889,,11,2,2,2,1
CALCITE-4673,Bug,Major,604,21,899.2394444444444,892.8832327777777,323,33,33,8,2
CALCITE-4668,Improvement,Major,947,18,276.9458333333333,,188,48,48,4,1
CALCITE-4665,Bug,Major,1411,24,1486.0908333333334,,336,14,14,7,1
CALCITE-4661,Improvement,Major,168,16,794.4916666666667,,371,1,1,11,1
CALCITE-4656,Bug,Major,156,7,2311.9733333333334,,6,5,5,1,1
CALCITE-4655,Improvement,Major,386,11,80.92944444444444,,35,15,15,2,1
CALCITE-4652,Bug,Major,1404,10,1400.9877777777779,1377.156965,111,24,24,4,1
CALCITE-4644,Improvement,Major,47,22,621.1977777777778,,417,28,28,18,1
CALCITE-4642,Bug,Trivial,1258,3,1226.1644444444444,,60,3,3,2,1
CALCITE-4640,Improvement,Major,650,7,719.0272222222222,,100,18,18,9,1
CALCITE-4639,Bug,Major,489,18,3282.9366666666665,132.8621225,21,39,21,3,1
CALCITE-4638,Bug,Major,306,8,773.2513888888889,,9,17,9,2,1
CALCITE-4636,Bug,Major,1404,14,243.31722222222223,,16,9,9,2,1
CALCITE-4632,Bug,Major,4000,11,12158.479722222222,2543.061850555556,90,3,3,3,1
CALCITE-4628,Bug,Major,526,2,3220.4380555555554,3220.4274405555557,25,2,2,2,1
CALCITE-4625,Task,Major,29,2,157.46805555555557,,408,7,7,4,1
CALCITE-4623,Task,Major,661,4,1193.1461111111112,,1,1,1,1,1
CALCITE-4621,Bug,Major,624,7,42.67166666666667,42.67076111111111,45,4,4,2,1
CALCITE-4620,Bug,Major,354,9,92.60805555555555,91.01540583333333,101,115,101,3,1
CALCITE-4619,Bug,Major,862,7,435.6333333333333,,48,0,0,5,1
CALCITE-4616,Bug,Major,559,7,3494.0036111111112,,107,8,8,3,1
CALCITE-4614,New Feature,Major,257,4,1035.6330555555555,,252,41,41,4,1
CALCITE-4613,Bug,Major,17095,4,41.79694444444444,,2,2,2,1,1
CALCITE-4610,Bug,Blocker,4205,7,27.088055555555556,26.757485,134,115,115,5,2
CALCITE-4609,Bug,Major,2659,4,49.68472222222222,43.205302777777774,45,4,4,3,1
CALCITE-4606,Bug,Critical,12419,7,673.7830555555555,,153,2,2,2,1
CALCITE-4603,Bug,Major,1777,1,147.0225,,140,1,1,4,1
CALCITE-4602,Bug,Major,1182,11,3510.2830555555556,,22,0,0,2,2
CALCITE-4601,Improvement,Minor,78,4,71.37,,1,1,1,1,1
CALCITE-4600,Bug,Major,1225,9,3545.231388888889,,20,0,0,2,2
CALCITE-4594,Bug,Major,118,2,46.23777777777778,44.762299444444444,55,16,16,2,1
CALCITE-4593,Bug,Major,2299,10,188.2313888888889,188.0404591666667,41363,41578,41363,150,2
CALCITE-4591,Bug,Major,709,2,8.0875,7.632946388888889,21437,21725,21437,147,2
CALCITE-4590,Bug,Major,583,11,30873.194444444445,,37,1,1,3,1
CALCITE-4587,Improvement,Major,157,3,68.46833333333333,,4,1,1,1,1
CALCITE-4586,Improvement,Critical,562,3,102.30222222222223,,9,14,9,2,1
CALCITE-4585,Bug,Major,1218,7,264.2919444444444,9.093513055555556,83,2,2,2,1
CALCITE-4584,Bug,Major,10845,4,3377.178888888889,,58,2,2,4,1
CALCITE-4583,Improvement,Critical,140,10,120.4275,120.38315944444444,44,14,14,3,1
CALCITE-4579,Bug,Major,1647,4,74.00694444444444,11.0480225,28,4,4,2,1
CALCITE-4576,Bug,Major,792,5,775.3722222222223,0.6082911111111111,1,0,0,1,1
CALCITE-4575,Bug,Major,1542,31,799.6133333333333,0.5880155555555556,42,25,25,2,1
CALCITE-4574,Bug,Major,3514,2,449.99,,80,12,12,4,1
CALCITE-4572,Bug,Major,2198,2,135.59027777777777,,29,9,9,2,1
CALCITE-4571,Bug,Major,136,4,235.32555555555555,103.58929972222222,36,0,0,2,1
CALCITE-4570,Improvement,Major,776,2,69.54722222222222,,4,11,4,5,1
CALCITE-4569,Bug,Major,199,2,160.89583333333334,,14,4,4,1,1
CALCITE-4564,New Feature,Major,2729,3,324.84805555555556,324.8445186111111,750,269,269,26,1
CALCITE-4562,Bug,Major,528,4,53.805,7.806305277777778,169,60,60,5,1
CALCITE-4561,Bug,Major,1126,3,33463.46944444445,,18,1,1,1,1
CALCITE-4560,Bug,Major,1602,7,699.0338888888889,,994,103,103,11,1
CALCITE-4556,Bug,Major,1113,2,20.76388888888889,19.86235972222222,0,8,0,1,1
CALCITE-4555,Bug,Major,414,8,19152.67027777778,,71,1,1,2,1
CALCITE-4554,Improvement,Major,514,2,18612.810833333333,,94,14,14,9,1
CALCITE-4552,Bug,Major,380,3,75.07861111111112,,87,25,25,7,1
CALCITE-4551,Improvement,Major,224,10,6853.929166666667,,3166,219,219,32,1
CALCITE-4550,Improvement,Major,620,2,4881.546666666667,,366,202,202,35,1
CALCITE-4548,Bug,Major,1464,6,1150.776111111111,1112.9254725,145,42,42,4,1
CALCITE-4547,Bug,Major,277,15,6873.642777777778,6681.976758888888,87,61,61,4,2
CALCITE-4546,Improvement,Major,959,2,4731.098055555555,,427,320,320,14,1
CALCITE-4544,Improvement,Major,2519,27,4513.910277777778,,63,16,16,20,1
CALCITE-4535,Bug,Major,409,7,785.3544444444444,,55,41,41,2,1
CALCITE-4533,Bug,Major,216,8,24.363888888888887,,28,7,7,2,1
CALCITE-4532,Bug,Major,14059,2,4787.553055555555,,26,0,0,3,1
CALCITE-4528,Task,Blocker,74,2,1914.0905555555555,,1,1,1,1,1
CALCITE-4526,Bug,Blocker,723,7,52.129444444444445,26.949796388888892,25,1,1,2,1
CALCITE-4524,Bug,Major,274,4,2013.2483333333332,2012.9262827777777,292,305,292,45,2
CALCITE-4522,Improvement,Minor,575,32,566.7269444444445,,209,69,69,7,1
CALCITE-4515,Improvement,Major,1483,2,1144.8255555555556,,253,15,15,4,1
CALCITE-4514,Improvement,Minor,338,27,62.86222222222222,,79,18,18,2,1
CALCITE-4512,Bug,Major,511,33,32470.88472222222,,180,19,19,5,1
CALCITE-4511,Improvement,Major,558,8,1223.4669444444444,,94,0,0,4,1
CALCITE-4510,Bug,Minor,457,11,2260.7316666666666,,54,15,15,10,1
CALCITE-4506,Bug,Major,147,4,74.71472222222222,74.61812416666666,1,1,1,1,1
CALCITE-4499,Improvement,Major,397,2,2587.4219444444443,2587.1989072222223,230,15,15,7,1
CALCITE-4497,Bug,Major,1446,5,2538.305277777778,2220.7601769444445,649,183,183,11,2
CALCITE-4496,Bug,Major,2862,9,32255.179444444446,11561.911937500001,4330,295,295,101,3
CALCITE-4494,Improvement,Major,2007,2,88.02722222222222,83.05897722222223,11,4,4,3,1
CALCITE-4491,Bug,Major,2755,7,2605.6833333333334,2555.375809722222,76,7,7,2,1
CALCITE-4486,Bug,Major,711,18,5544.017222222222,,1051,32,32,15,1
CALCITE-4485,Bug,Major,3319,11,4428.291111111111,95.86937944444445,229,11,11,2,1
CALCITE-4483,Bug,Major,1463,7,244.395,244.11581944444444,2119,263,263,55,1
CALCITE-4482,Bug,Major,660,12,34.755833333333335,,8,2,2,1,1
CALCITE-4479,Bug,Major,2790,2,18.205833333333334,,20,1,1,2,1
CALCITE-4477,Bug,Major,599,3,2969.4141666666665,2969.3891075,336,29,29,10,1
CALCITE-4474,Bug,Minor,706,8,3047.068333333333,,59,1,1,2,1
CALCITE-4470,Sub-task,Major,70,2,0.3675,,21,2,2,4,1
CALCITE-4466,Task,Minor,781,3,205.0313888888889,,190,1,1,2,1
CALCITE-4463,Bug,Major,1920,6,42.236666666666665,,51,19,19,2,1
CALCITE-4461,Task,Minor,478,7,499.56805555555553,499.4721816666667,76,64,64,21,1
CALCITE-4459,Improvement,Critical,1508,4,347.06944444444446,,3,2,2,2,1
CALCITE-4456,Task,Major,1116,4,37.958888888888886,37.95303361111111,42,1,1,5,1
CALCITE-4453,Improvement,Minor,421,2,68.49194444444444,68.41573916666667,4,2,2,1,1
CALCITE-4450,Bug,Major,1005,3,167.3786111111111,,33,6,6,2,1
CALCITE-4449,Bug,Major,409,3,195.40055555555554,194.64022805555555,227,61,61,9,2
CALCITE-4448,Improvement,Major,10726,5,12797.60638888889,,269,157,157,10,1
CALCITE-4446,Bug,Blocker,1517,4,1660.1908333333333,,21886,21919,21886,155,2
CALCITE-4443,Improvement,Minor,187,16,421.38916666666665,398.4106541666667,507,107,107,33,1
CALCITE-4437,Bug,Major,2171,7,1813.1477777777777,359.31927583333334,85,37,37,3,1
CALCITE-4436,Improvement,Minor,558,6,164.66361111111112,121.21202861111111,90,38,38,7,1
CALCITE-4435,Bug,Major,252,2,182.51361111111112,,49,2,2,3,1
CALCITE-4434,Bug,Major,5003,19,636.2613888888889,,59,0,0,2,1
CALCITE-4433,Bug,Major,1368,2,214.95138888888889,,1414,38,38,23,1
CALCITE-4431,Improvement,Major,0,4,1162.6833333333334,,557,556,556,216,1
CALCITE-4429,Improvement,Major,69,2,44.14388888888889,,32,0,0,3,1
CALCITE-4427,Bug,Major,264,6,140.29166666666666,,791,195,195,26,2
CALCITE-4426,Improvement,Major,0,4,1525.9802777777777,,3,0,0,1,1
CALCITE-4425,Improvement,Major,1163,4,496.4580555555556,,16,0,0,2,1
CALCITE-4422,Improvement,Major,324,2,192.2138888888889,,451,440,440,170,1
CALCITE-4420,Improvement,Major,294,7,5834.319166666667,,136,19,19,6,1
CALCITE-4419,Bug,Major,4675,7,233.65055555555554,47.20319027777777,128,51,51,6,1
CALCITE-4418,Bug,Major,226,3,4474.4925,4473.935940277777,218,64,64,6,1
CALCITE-4415,Bug,Major,1123,19,208.8661111111111,208.81903944444446,128,71,71,6,1
CALCITE-4414,Bug,Major,2002,4,161.70361111111112,160.75652555555556,101,1,1,3,1
CALCITE-4411,Bug,Major,528,3,295.68194444444447,,31,5,5,2,1
CALCITE-4409,Task,Trivial,828,2,163.67527777777778,163.6741997222222,19,0,0,2,1
CALCITE-4408,Bug,Major,10496,16,365.88388888888886,,155,6,6,6,1
CALCITE-4406,Improvement,Major,170,5,6.934444444444445,,41,12,12,3,1
CALCITE-4402,Bug,Major,164,2,72.96055555555556,,57,0,0,2,1
CALCITE-4401,Bug,Minor,3356,12,12368.045833333334,342.3932713888889,70,3,3,4,1
CALCITE-4394,Bug,Major,508,2,26.463333333333335,24.478345833333332,206,117,117,16,1
CALCITE-4393,Bug,Major,3541,3,306.2425,305.824315,13,4,4,1,1
CALCITE-4392,Improvement,Major,1048,4,164.70388888888888,,38,13,13,2,1
CALCITE-4390,Bug,Major,377,2,49.271388888888886,,21,1,1,2,1
CALCITE-4389,Bug,Major,547,2,95.59666666666666,95.59396666666667,123,63,63,8,1
CALCITE-4383,Bug,Major,387,3,142.51666666666668,100.65716944444445,364,401,364,17,1
CALCITE-4380,Bug,Major,701,2,173.7536111111111,173.7478127777778,439,189,189,33,1
CALCITE-4374,Improvement,Major,522,4,209.35888888888888,,65,3,3,2,1
CALCITE-4369,Bug,Major,295,5,35.73888888888889,25.672663888888888,107,9,9,8,1
CALCITE-4364,Bug,Major,413,24,335.69694444444445,5.5445030555555554,253,81,81,11,2
CALCITE-4354,Improvement,Minor,797,10,135.9713888888889,119.74867638888888,185,23,23,14,2
CALCITE-4352,Bug,Major,1037,5,224.79194444444445,,302,93,93,12,1
CALCITE-4351,Bug,Major,583,13,19141.5625,,122,9,9,2,1
CALCITE-4350,Improvement,Major,490,4,260.52972222222223,,23,5,5,2,1
CALCITE-4349,Bug,Major,838,15,2086.197222222222,,252,25,25,15,1
CALCITE-4345,Bug,Major,214,17,351.75805555555553,2.0315491666666667,71,11,11,4,1
CALCITE-4344,Improvement,Minor,587,2,2815.255,,87,10,10,7,1
CALCITE-4343,Improvement,Trivial,30,2,103.9075,,1,1,1,1,1
CALCITE-4342,Improvement,Major,282,4,3531.858333333333,,144,10,10,13,1
CALCITE-4339,Improvement,Major,0,2,734.5144444444444,,2,2,2,1,1
CALCITE-4335,Bug,Major,451,10,477.6911111111111,303.3347822222222,659,162,162,30,1
CALCITE-4334,Bug,Major,2232,10,22974.5,248.7554863888889,1203,407,407,64,2
CALCITE-4333,Bug,Major,1489,7,41.08,,60,9,9,3,1
CALCITE-4332,Improvement,Major,563,7,354.97805555555556,,227,15,15,7,2
CALCITE-4325,Bug,Major,517,5,131.96138888888888,94.4299536111111,263,58,58,6,1
CALCITE-4324,Bug,Major,974,4,0.6338888888888888,,116,43,43,11,1
CALCITE-4323,Bug,Major,2505,20,11878.424166666666,,219,3,3,3,1
CALCITE-4321,Bug,Major,752,9,223.22305555555556,222.66573499999998,162,27,27,7,1
CALCITE-4317,Bug,Major,5086,17,1263.2719444444444,,131,1,1,4,1
CALCITE-4316,Sub-task,Major,0,2,1267.6108333333334,1265.1603313888888,19,1,1,2,1
CALCITE-4315,Bug,Major,137,2,39.3925,39.39153277777778,61,14,14,2,1
CALCITE-4314,Improvement,Major,772,5,1.0377777777777777,,5787,5023,5023,1163,35
CALCITE-4312,Task,Major,388,2,5845.739722222223,,5,16,5,1,1
CALCITE-4305,Bug,Major,1379,2,505.6277777777778,17.6993175,318,28,28,4,1
CALCITE-4302,Improvement,Major,672,6,271.3313888888889,,110,126,110,5,1
CALCITE-4301,Test,Minor,1273,6,186.9886111111111,186.97417444444446,12,15,12,1,1
CALCITE-4300,Bug,Major,2153,3,1.0463888888888888,1.0455669444444444,1,1,1,1,1
CALCITE-4298,Bug,Major,59,3,0.11444444444444445,,1,288,1,3,3
CALCITE-4297,Bug,Major,632,6,323.37055555555554,,45,0,0,5,1
CALCITE-4295,Bug,Minor,397,4,47.18944444444445,,48,1,1,4,1
CALCITE-4294,Bug,Major,268,24,16885.535,,1376,1192,1192,29,1
CALCITE-4291,Task,Major,30,2,200.47722222222222,97.62976888888889,190,10,10,3,1
CALCITE-4289,Improvement,Minor,349,2,13.23638888888889,,6,6,6,2,1
CALCITE-4288,Improvement,Major,189,2,61.93666666666667,,79,91,79,16,1
CALCITE-4287,Bug,Major,494,9,45.65027777777778,,70,2,2,4,1
CALCITE-4284,Improvement,Major,252,2,1546.0908333333334,,67,72,67,9,1
CALCITE-4283,Bug,Major,193,3,65.09833333333333,,18,7,7,1,1
CALCITE-4282,Improvement,Major,394,7,65.00666666666666,,19,21,19,2,1
CALCITE-4280,Improvement,Major,231,4,106.255,,213,201,201,58,1
CALCITE-4279,Bug,Major,439,5,155.2238888888889,149.06699666666665,156,95,95,11,2
CALCITE-4278,Improvement,Major,246,11,124.99944444444445,,90,3,3,4,1
CALCITE-4277,Improvement,Major,0,4,1302.6447222222223,,5,1,1,1,1
CALCITE-4276,Bug,Major,1448,4,3849.8783333333336,3723.9615080555554,225,163,163,5,1
CALCITE-4275,Bug,Major,400,2,5.963055555555556,5.961519444444445,2,1,1,1,1
CALCITE-4273,Improvement,Minor,0,2,1021.2777777777778,,52,0,0,2,1
CALCITE-4271,Bug,Major,699,2,0.9058333333333334,0.011828333333333333,42,3,3,2,1
CALCITE-4269,Sub-task,Major,144,3,72.58361111111111,,6,5,5,1,1
CALCITE-4266,Bug,Major,947,2,332.5780555555556,,25,4,4,2,1
CALCITE-4265,Bug,Major,2402,7,3755.054722222222,,8,5,5,2,1
CALCITE-4261,Bug,Major,1777,3,87.95722222222223,87.95614888888889,32,8,8,2,1
CALCITE-4260,Task,Major,117,2,651.43,,273,54,54,8,1
CALCITE-4259,Bug,Major,538,11,285.3327777777778,282.9866455555556,249,169,169,27,1
CALCITE-4258,Bug,Major,1169,6,47.878055555555555,20.69975527777778,25,2,2,2,1
CALCITE-4254,Bug,Major,1106,7,128.55972222222223,126.74578249999999,863,3,3,7,1
CALCITE-4251,Wish,Major,845,8,1611.4616666666666,,120,31,31,9,3
CALCITE-4249,Bug,Major,1797,4,151.2925,126.62396888888888,141,73,73,3,1
CALCITE-4248,Bug,Major,235,2,154.54638888888888,140.34992277777778,178,205,178,20,1
CALCITE-4247,Bug,Major,693,2,166.18527777777777,166.1758011111111,231,26,26,10,1
CALCITE-4246,Bug,Major,1382,2,166.42166666666665,166.40414055555556,269,54,54,8,1
CALCITE-4241,Improvement,Minor,487,2,268.6852777777778,,59,16,16,4,1
CALCITE-4240,Bug,Major,0,7,840.8983333333333,,45,41,41,9,1
CALCITE-4239,Improvement,Major,572,2,114.28666666666666,,21,6,6,3,1
CALCITE-4238,Bug,Major,1388,8,505.91777777777776,499.17199166666666,496,1501,496,7,1
CALCITE-4237,Bug,Major,7099,7,35.158055555555556,13.227793333333333,57,32,32,3,1
CALCITE-4233,Improvement,Major,1343,8,1365.0066666666667,,94,1,1,3,1
CALCITE-4230,Bug,Major,532,2,314.08944444444444,166.65591861111113,132,13,13,6,1
CALCITE-4229,Sub-task,Major,0,2,18.858333333333334,,67,38,38,13,1
CALCITE-4228,Sub-task,Major,85,2,22.680833333333332,,1,1,1,1,1
CALCITE-4227,Sub-task,Major,0,2,44.93333333333333,,5,1,1,2,1
CALCITE-4226,Sub-task,Major,399,11,45.74666666666667,,39,1,1,2,1
CALCITE-4225,Bug,Major,642,7,1270.1583333333333,142.19142194444444,37,10,10,1,1
CALCITE-4224,Improvement,Minor,0,24,458.2627777777778,,20,3,3,2,1
CALCITE-4223,Improvement,Major,333,39,16920.32222222222,,232,9,9,27,1
CALCITE-4221,Task,Minor,486,2,159.35805555555555,159.27039555555555,375,355,355,3,1
CALCITE-4220,Bug,Major,747,4,45.871944444444445,45.83215083333333,333,191,191,11,1
CALCITE-4217,Sub-task,Major,227,12,70.48027777777777,,3,6,3,2,1
CALCITE-4216,Sub-task,Major,76,2,662.3922222222222,59.4924475,14,19,14,3,1
CALCITE-4214,Sub-task,Major,150,4,604.1102777777778,,11,2,2,3,2
CALCITE-4210,Bug,Major,657,13,677.3013888888889,,258,75,75,3,1
CALCITE-4209,Improvement,Major,855,6,486.3097222222222,0.1054775,20,6,6,2,1
CALCITE-4208,Improvement,Major,483,8,90.10555555555555,71.8181286111111,63,28,28,4,1
CALCITE-4207,Bug,Major,3127,7,536.6852777777777,521.8950419444444,15,2,2,3,1
CALCITE-4206,Bug,Major,782,9,138.3025,,62,12,12,3,1
CALCITE-4203,Improvement,Major,506,6,51.16277777777778,,59,2,2,2,1
CALCITE-4201,Bug,Major,10196,2,226.57944444444445,226.56229472222225,12,6,6,1,1
CALCITE-4200,Bug,Major,11484,2,228.71333333333334,228.69316583333332,56,47,47,1,1
CALCITE-4199,New Feature,Major,9634,21,2184.1305555555555,,19485,11983,11983,1704,5
CALCITE-4197,New Feature,Major,821,22,422.43194444444447,,468,28,28,8,1
CALCITE-4195,Bug,Minor,516,2,41.20111111111111,41.135644166666665,62,5,5,2,1
CALCITE-4192,Bug,Major,141,5,644.7375,,25,3,3,3,1
CALCITE-4190,Bug,Major,324,3,29.756944444444443,27.843129166666667,53,2,2,2,1
CALCITE-4189,Improvement,Minor,1103,11,27312.679166666665,,78,5,5,5,1
CALCITE-4186,Bug,Major,612,8,18624.565833333334,,20,0,0,3,1
CALCITE-4185,Task,Major,285,2,8.719722222222222,,9,2,2,2,2
CALCITE-4184,Task,Major,0,2,8.959722222222222,,33,44,33,10,1
CALCITE-4182,Bug,Major,1222,5,653.0966666666667,,105,3,3,2,1
CALCITE-4180,Bug,Major,1507,11,381.5783333333333,,21,2,2,1,1
CALCITE-4177,Improvement,Minor,2062,4,9644.504166666668,,34,1,1,4,1
CALCITE-4176,Sub-task,Major,643,10,1068.0122222222221,952.9325358333334,110,17,17,5,1
CALCITE-4173,Bug,Major,1559,9,539.9433333333334,539.7438447222222,2602,463,463,57,3
CALCITE-4172,Bug,Major,2270,5,294.2175,,91,4,4,2,1
CALCITE-4171,Bug,Major,235,14,188.37583333333333,,1273,553,553,38,2
CALCITE-4170,Bug,Major,894,4,271.9602777777778,,168,53,53,7,1
CALCITE-4169,Task,Major,36,1,357.7261111111111,,127,9,9,6,3
CALCITE-4168,Task,Major,0,4,288.11694444444447,,63,16,16,4,1
CALCITE-4167,Bug,Major,380,4,262.62305555555554,,30,0,0,3,1
CALCITE-4160,Improvement,Minor,343,19,672.8988888888889,,78,22,22,4,2
CALCITE-4159,Improvement,Major,425,3,369.6086111111111,,348,50,50,6,1
CALCITE-4158,Bug,Major,947,8,7679.476111111111,,26,1,1,3,1
CALCITE-4156,Task,Minor,694,12,23.674722222222222,23.612105555555555,3,1,1,1,1
CALCITE-4154,Bug,Major,658,4,74.97,74.96048916666666,339,0,0,5,1
CALCITE-4150,Bug,Major,1478,7,166.91722222222222,104.58253972222222,151,63,63,8,1
CALCITE-4147,Improvement,Major,370,44,15464.529444444444,,60,58,58,18,1
CALCITE-4145,Bug,Major,500,2,19.10638888888889,,70,6,6,5,1
CALCITE-4141,Task,Major,180,2,1.6130555555555555,,15,10,10,2,1
CALCITE-4140,Task,Major,957,2,4655.799166666667,,85,0,0,4,1
CALCITE-4139,Task,Minor,132,4,69.44805555555556,69.39904444444444,24,1,1,2,1
CALCITE-4137,Bug,Major,161,9,97.56694444444445,97.563785,1747,2203,1747,334,1
CALCITE-4134,Sub-task,Major,1100,3,196.7775,196.58327833333334,444,108,108,24,1
CALCITE-4132,Improvement,Major,909,8,222.83583333333334,,88,21,21,2,1
CALCITE-4131,Improvement,Major,832,17,12832.754444444445,1026.2828030555556,33,2,2,3,1
CALCITE-4129,Improvement,Major,643,5,192.1536111111111,,139,56,56,12,1
